path_id,cwnd_1,cwnd_2,in_flight_1,in_flight_2,rtt_1,rtt_2,avg_rtt_1,avg_rtt_2

1,46720.000000,46720.000000,0.000000,0.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,0.000000,0.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,0.000000,0.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,0.000000,0.000000,691331,673727,3684000,2973000

3,46720.000000,46720.000000,0.000000,0.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,0.000000,0.000000,673727,691331,2973000,3684000

1,46720.000000,46720.000000,0.000000,0.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,0.000000,0.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,0.000000,0.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,0.000000,0.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,0.000000,0.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,0.000000,0.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,0.000000,25.000000,673727,691331,2973000,3684000

1,46720.000000,46720.000000,0.000000,25.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,25.000000,0.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,0.000000,25.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,25.000000,0.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,0.000000,25.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,25.000000,0.000000,691331,673727,3684000,2973000

3,46720.000000,46720.000000,25.000000,0.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,0.000000,25.000000,673727,691331,2973000,3684000

1,46720.000000,46720.000000,0.000000,25.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,25.000000,0.000000,691331,673727,3684000,2973000

3,46720.000000,46720.000000,25.000000,0.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,0.000000,25.000000,673727,691331,2973000,3684000

1,46720.000000,46720.000000,0.000000,25.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,25.000000,0.000000,691331,673727,3684000,2973000

3,46720.000000,46720.000000,25.000000,0.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,25.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,128.000000,101.000000,673727,691331,2973000,3684000

3,46720.000000,46720.000000,101.000000,128.000000,691331,673727,3684000,2973000

1,46720.000000,46720.000000,153.000000,0.000000,673727,1320354,2973000,3388000

1,46720.000000,46720.000000,153.000000,0.000000,673727,1320354,2973000,3388000

3,46720.000000,46720.000000,0.000000,153.000000,1320354,673727,3388000,2973000

1,46720.000000,46720.000000,153.000000,0.000000,673727,1320354,2973000,3388000

1,46720.000000,46720.000000,153.000000,0.000000,673727,1320354,2973000,3388000

3,46720.000000,46720.000000,0.000000,153.000000,1320354,673727,3388000,2973000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,50.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,50.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,50.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,50.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,0.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,25.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,0.000000,0.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,0.000000,0.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,0.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,0.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,0.000000,0.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,25.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,25.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,0.000000,0.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,25.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,25.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,25.000000,0.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,25.000000,0.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,25.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,25.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,0.000000,25.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,25.000000,0.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,25.000000,0.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,25.000000,0.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,25.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,25.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,0.000000,25.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,0.000000,25.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,25.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,25.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,0.000000,25.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,25.000000,25.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,25.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,25.000000,25.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,0.000000,25.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,25.000000,25.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,25.000000,0.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,25.000000,0.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,0.000000,25.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,25.000000,25.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,25.000000,25.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,25.000000,25.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,25.000000,25.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,25.000000,25.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,25.000000,25.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,25.000000,25.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,25.000000,25.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,25.000000,25.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,25.000000,25.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,25.000000,25.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,25.000000,25.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,25.000000,25.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,25.000000,25.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,25.000000,25.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,25.000000,25.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,25.000000,25.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,25.000000,25.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,25.000000,25.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,25.000000,25.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,25.000000,25.000000,828333,1320354,2704000,3388000

3,46720.000000,46720.000000,101.000000,25.000000,1320354,828333,3388000,2704000

3,46720.000000,46720.000000,101.000000,153.000000,1320354,828333,3388000,2704000

1,46720.000000,46720.000000,153.000000,101.000000,828333,1320354,2704000,3388000

1,46720.000000,46720.000000,153.000000,0.000000,828333,1367757,2704000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,50.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,50.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,50.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,50.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,0.000000,50.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,0.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,0.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,25.000000,0.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,25.000000,0.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,0.000000,25.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,0.000000,25.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,25.000000,0.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,25.000000,25.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,25.000000,25.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,25.000000,153.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,153.000000,101.000000,1498150,1367757,2553000,3135000

3,46720.000000,46720.000000,101.000000,153.000000,1367757,1498150,3135000,2553000

3,46720.000000,46720.000000,101.000000,153.000000,1367757,1498150,3135000,2553000

1,46720.000000,46720.000000,153.000000,101.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,153.000000,101.000000,1498150,1367757,2553000,3135000

1,46720.000000,46720.000000,0.000000,101.000000,384902,1367757,2281000,3135000

3,46720.000000,46720.000000,0.000000,0.000000,450754,384902,2799000,2281000

1,46720.000000,46720.000000,0.000000,0.000000,384902,450754,2281000,2799000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

3,46720.000000,46720.000000,0.000000,50.000000,450754,384902,2799000,2281000

1,46720.000000,46720.000000,50.000000,0.000000,384902,450754,2281000,2799000

